station,year,month,day,wind_speed_mean_meters_per_second,wind_direction_heading,air_temp_degrees_celsius,barometric_pressure_mbar,depth_meters,water_temperature_degrees_celsius,specific_conductivity_millisiemens_per_centimeter,p_h_p_h,turbidity_ntu,organic_dissolved_oxygen_saturation_percent,organic_dissolved_oxygen_milligrams_per_liter,chlorophylla_rfu,phycocyanin_rfu,flourescent_dissolved_organic_matter_rfu,turbidity_c6_ntu,phycoerythrin_c6_rfu,phycocyanin_c6_rfu,chlorophylla_c6_rfu,colored_dissolved_organic_matter_c6_ppb,depth_c6_meters,water_temp_c6_degrees_celsius,wind_direction_rads,wind_speed_north_meter_sec,wind_speed_east_meter_sec,depth_c6_meter,water_temperature_c6_degrees_celsius,ph_nan,organic_dissolved_oxygen_1_milligrams_per_liter
WE02,2016,8,27,3.7772604166666666,128.45980208333333,23.481041666666666,1020.09475,1.1793958333333332,25.337916666666665,238.73854166666666,8.5075,4.399229166666666,94.34895833333333,7.741416666666667,0.5484375,0.13423958333333333,0.6333645833333333,NA,NA,NA,NA,NA,NA,NA,4.368388039114086,-1.2776964050939301,2.7452810755750052,NA,NA,NA,NA
WE02,2016,8,28,3.1168645833333333,200.50729166666667,23.742083333333333,1021.00553125,1.19134375,25.2940625,238.046875,8.414270833333333,3.81684375,91.703125,7.5305625,0.521125,0.15295833333333334,0.90415625,NA,NA,NA,NA,NA,NA,NA,4.223569526234986,-2.0682448285231585,-0.8160393046549101,NA,NA,NA,NA
WE02,2016,8,29,4.023833333333333,119.23895833333333,23.660520833333333,1023.70375,1.2142708333333334,25.37697916666667,239.70208333333332,8.494166666666667,6.853791666666667,93.86875,7.697010416666667,0.6793541666666667,0.334,1.6260208333333332,NA,NA,NA,NA,NA,NA,NA,1.9113282443720319,1.4284050980478875,2.8919282568207842,NA,NA,NA,NA
WE02,2016,8,30,1.8975520833333333,143.39989583333335,24.279791666666668,1021.1851666666666,1.1941770833333334,25.5159375,248.71770833333332,8.617291666666667,9.145145833333332,96.88020833333333,7.924520833333333,0.81653125,0.54740625,2.5061666666666667,NA,NA,NA,NA,NA,NA,NA,4.8275825290676195,-1.2953226900168375,0.833085338083006,NA,NA,NA,NA
WE02,2016,8,31,3.405572916666667,226.31930208333333,23.5375,1015.7437604166666,1.1399375,25.6640625,250.065625,8.511770833333333,8.7013125,91.98958333333333,7.501791666666667,0.6000416666666667,0.2929583333333333,2.135010416666667,NA,NA,NA,NA,NA,NA,NA,2.791317253658269,1.1970588069768506,-1.7347876889624352,NA,NA,NA,NA
WE02,2016,9,1,6.848895833333334,106.22951041666667,20.018229166666668,1017.9056875,1.15009375,24.9609375,241.73854166666666,8.4590625,13.636947916666667,92.26875,7.625979166666666,0.64365625,0.29322916666666665,1.9545625,NA,NA,NA,NA,NA,NA,NA,1.2875379340373465,6.060548211297492,1.7847832481341592,NA,NA,NA,NA
WE02,2016,9,2,7.14315625,35.7388125,19.145208333333333,1022.9407916666667,1.1992291666666666,24.061875,266.125,8.486458333333333,32.73041666666666,92.66145833333333,7.786645833333333,1.0324270833333333,0.86809375,4.022822916666667,NA,NA,NA,NA,NA,NA,NA,0.9470363779169907,5.7301591307778965,4.097159030672928,NA,NA,NA,NA
WE02,2016,9,3,6.5356875,57.91229166666667,19.672604166666666,1023.1446354166667,1.2042604166666666,23.779270833333335,250.02291666666667,8.464270833333334,16.865791666666667,96.365625,8.139333333333333,0.7820833333333334,0.4121458333333333,2.4653541666666667,NA,NA,NA,NA,NA,NA,NA,1.6726835579826738,3.5371760149638978,4.888811158543986,NA,NA,NA,NA
WE02,2016,9,4,3.754166666666667,112.2303125,21.602395833333333,1023.36496875,1.2137708333333332,23.807708333333334,254.67395833333333,8.575520833333334,11.379375,101.23854166666666,8.5451041666666665,0.9436458333333333,0.49509375,2.8558125,NA,NA,NA,NA,NA,NA,NA,3.8007980579141387,-0.5369830229849267,3.0892787861836926,NA,NA,NA,NA
WE02,2016,9,5,4.0346874999999995,144.321875,22.181770833333335,1022.5145104166667,1.2055833333333332,23.67364583333333,255.07604166666667,8.346979166666667,20.616354166666667,92.47916666666667,7.8269166666666665,0.7005833333333333,0.3774166666666667,3.2464791666666666,NA,NA,NA,NA,NA,NA,NA,5.335089732572792,-2.3577928193744078,2.015667056380762,NA,NA,NA,NA
WE02,2016,9,6,3.4359895833333334,206.8125,24.771875,1019.62934375,1.1077604166666666,24.225416666666668,237.4198125,8.14684375,16.15020833333333,91.14166666666667,7.629697916666666,0.53953125,0.20941666666666667,2.2046354166666666,NA,NA,NA,NA,NA,NA,NA,4.24442257469371,-2.5881134394298058,-1.3184888326843205,NA,NA,NA,NA
WE02,2016,9,7,3.4886979166666667,219.98229166666667,26.187395833333333,1016.9977395833333,1.0578020833333333,24.817083333333333,268.153125,8.013614583333334,13.758645833333333,104.909375,8.680833333333334,1.3031041666666667,0.49673958333333335,1.2522604166666667,NA,NA,NA,NA,NA,NA,NA,4.014566348308665,-2.5318464839889314,-2.230904792003099,NA,NA,NA,NA
WE02,2016,9,8,5.747625,227.8,24.873958333333334,1011.9621145833333,0.9984791666666666,24.540416666666665,268.34270833333335,7.784875,16.274166666666666,90.45,7.531729166666667,1.074625,0.43983333333333335,1.1194375,NA,NA,NA,NA,NA,NA,NA,3.8781215979314,-3.6815714247329088,-3.9863211832855203,NA,NA,NA,NA
WE02,2016,9,9,3.1575520833333335,201.942875,23.39375,1014.246375,1.0289166666666667,24.898854166666666,275.059375,7.8926875,8.990614583333333,96.90208333333334,8.013375,1.4184895833333333,0.444125,1.5439583333333333,NA,NA,NA,NA,NA,NA,NA,1.9077692271390068,0.7132950443369922,-0.6889425677867123,NA,NA,NA,NA
WE02,2016,9,10,6.33475,191.375,22.465208333333333,1010.5833958333334,0.97475,24.689375,271.65416666666664,7.632520833333333,15.311083333333332,89.496875,7.4327708333333335,1.0021458333333333,0.31834375,1.0507604166666666,NA,NA,NA,NA,NA,NA,NA,4.513857777970335,-3.3956249690309863,-1.0900368083646435,NA,NA,NA,NA
WE02,2016,9,11,5.03975,258.4247916666667,19.088020833333335,1019.45359375,1.069625,24.119270833333335,266.8197916666667,7.535208333333333,11.7809375,93.03541666666666,7.8070104166666665,0.73828125,0.24477083333333333,0.70934375,NA,NA,NA,NA,NA,NA,NA,2.427320293313722,2.183244720068395,-3.8709919831120603,NA,NA,NA,NA
WE02,2016,9,12,3.5745625,145.47927083333335,19.51625,1021.937,1.1023020833333335,23.872083333333332,274.8510416666667,7.5484479166666665,13.248333333333333,94.496875,7.96653125,0.8253125,0.33978125,1.2950729166666666,NA,NA,NA,NA,NA,NA,NA,4.267691813335664,-2.4848435788812746,0.9531324153045726,NA,NA,NA,NA
WE02,2016,9,13,3.9785208333333335,192.56354166666668,21.296979166666667,1018.8816458333333,1.0712604166666666,23.412604166666668,274.8020833333333,7.442885416666667,13.31,89.55833333333334,7.617354166666667,0.6371666666666667,0.28403125,0.9981458333333333,NA,NA,NA,NA,NA,NA,NA,4.49311381258986,-2.942795380840959,-0.6883182470090122,NA,NA,NA,NA
WE02,2016,9,14,4.584260416666667,130.02577083333333,20.6925,1021.00115625,1.0908229166666668,23.27541666666667,269.76666666666665,7.405,15.43875,87.51979166666666,7.463125,0.48514583333333333,0.24172916666666666,0.6241770833333333,NA,NA,NA,NA,NA,NA,NA,1.8539625443513257,2.276273621638109,1.0814032320522726,NA,NA,NA,NA
WE02,2016,9,15,5.03565625,70.52010416666667,18.856666666666666,1024.4145,1.1228229166666666,22.841145833333332,274.25,7.420229166666667,15.52,89.04479166666667,7.656125,0.51053125,0.255375,1.0666145833333334,NA,NA,NA,NA,NA,NA,NA,2.630732963479749,1.9569148486685617,4.036463704990553,NA,NA,NA,NA
WE02,2016,9,16,4.413177083333333,115.50625,19.938229166666666,1020.20234375,1.0842395833333334,22.513541666666665,288.23020833333334,7.453322916666667,13.976354166666667,90.05104166666666,7.7908229166666665,0.6260416666666667,0.32155208333333335,2.0928645833333333,NA,NA,NA,NA,NA,NA,NA,5.248968642294696,-1.4182353583370304,3.8311491071195922,NA,NA,NA,NA
WE02,2016,9,17,4.9329375,203.078125,20.394583333333333,1014.3508020833333,1.0272916666666667,22.441666666666666,290.7989583333333,7.440875,18.797916666666666,89.009375,7.7119479166666665,0.6471979166666667,0.34390624999999997,2.0587395833333333,NA,NA,NA,NA,NA,NA,NA,4.309599713947874,-3.7970609309999572,-1.7202335597796528,NA,NA,NA,NA
WE02,2016,9,18,2.9318958333333334,208.42083333333332,21.081770833333334,1014.4886041666666,1.0321354166666665,22.403958333333332,275.92083333333335,7.4883125,15.883854166666667,92.30833333333334,8.002125,0.5283020833333334,0.33848958333333334,0.9661979166666667,NA,NA,NA,NA,NA,NA,NA,4.216351862557468,-2.0338589376745264,-1.5214742642026458,NA,NA,NA,NA
WE02,2016,9,19,2.0356276595744682,234.3509574468085,22.33127659574468,1016.617085106383,1.052095744680851,22.68,276.72978723404253,7.564021276595745,11.429234042553192,95.2,8.209085106382979,0.5491063829787234,0.30748936170212765,1.0275,NA,NA,NA,NA,NA,NA,NA,3.4295738369021045,0.399395330386172,-0.5134355592749967,NA,NA,NA,NA
WE02,2016,9,20,2.70609375,182.74766666666667,22.739166666666666,1019.9143125,1.0847708333333335,22.873124999999998,279.1614583333333,7.5620312499999995,12.717083333333333,93.35625,8.017114583333333,0.7095104166666667,0.3409479166666667,1.2484479166666667,NA,NA,NA,NA,NA,NA,NA,3.1590866704589495,-1.0399641464931813,-0.5225974693921636,NA,NA,NA,NA
WE02,2016,9,21,2.9274270833333333,107.80509375,22.384479166666665,1022.1067395833334,1.1050104166666668,22.9740625,277.23020833333334,7.663072916666667,11.008229166666666,99.89895833333334,8.564020833333334,1.1910104166666666,0.4816875,1.0783229166666666,NA,NA,NA,NA,NA,NA,NA,3.55078346047369,-0.5433291160236716,2.3612459058283597,NA,NA,NA,NA
WE02,2016,9,22,2.521635416666667,159.39666666666668,22.829375,1019.3470729166667,1.0786041666666668,23.045520833333335,271.9760416666667,7.6383020833333335,11.312604166666667,95.825,8.2028125,0.83571875,0.40186458333333336,0.6836041666666667,NA,NA,NA,NA,NA,NA,NA,4.8756354430878925,-1.7478132298514102,0.7963227967217549,NA,NA,NA,NA
WE02,2016,9,23,2.913802083333333,162.76197916666666,23.158541666666668,1017.3188125,1.0537708333333333,23.423229166666665,269.5697916666667,7.861104166666666,7.14115625,107.26770833333333,9.121354166666666,1.00771875,0.4281979166666667,0.44884375,NA,NA,NA,NA,NA,NA,NA,3.1152036389099,0.3775688675639202,0.5209064402870364,NA,NA,NA,NA
WE02,2016,9,24,6.291697916666667,54.6915625,18.125208333333333,1022.0459375,1.0943229166666666,22.79864583333333,285.85625,7.6745729166666665,19.309791666666666,92.890625,7.993260416666667,0.81390625,0.44117708333333333,1.6322083333333333,NA,NA,NA,NA,NA,NA,NA,0.7471481820092101,3.8523439494830765,4.686873029135443,NA,NA,NA,NA
WE02,2016,9,25,4.924864583333333,109.02541666666667,17.685,1021.55428125,1.09590625,22.357708333333335,311.54375,7.745364583333333,12.758635416666667,90.98333333333333,7.894854166666667,0.9896979166666666,0.4921875,3.589729166666667,NA,NA,NA,NA,NA,NA,NA,3.4640349606905287,-1.3687984652734173,3.9340511585552966,NA,NA,NA,NA
WE02,2016,9,26,6.83915625,209.29791666666668,18.202291666666667,1013.48484375,1.0055625,21.84979166666667,322.18958333333336,7.6451666666666664,21.001041666666666,90.44583333333334,7.925270833333333,0.89578125,0.4795625,3.502177083333333,NA,NA,NA,NA,NA,NA,NA,4.201043870576434,-3.0030581066368067,-2.9658269765980685,NA,NA,NA,NA
WE02,2016,9,27,7.7662708333333335,229.46145833333333,15.985833333333334,1010.4275833333334,0.9765625,20.473333333333333,281.15520833333335,7.655541666666666,16.405,94.23125,8.486041666666667,0.7756666666666667,0.45026041666666666,0.9915,NA,NA,NA,NA,NA,NA,NA,3.849123679630036,-4.9746148743833265,-5.590618801218355,NA,NA,NA,NA
WE02,2016,9,28,4.6545625,163.63385416666668,15.7771875,1010.63640625,0.9884583333333333,19.977395833333333,272.6145833333333,7.6191354166666665,10.819552083333333,92.54895833333333,8.413125,0.5617916666666667,0.37203125,0.47519791666666666,NA,NA,NA,NA,NA,NA,NA,4.474433335439609,-2.397958119808764,2.252406392695553,NA,NA,NA,NA
WE02,2016,9,29,5.48284375,80.12740624999999,15.552291666666667,1017.61965625,1.0474166666666667,19.310833333333335,280.275,7.629208333333334,18.444375,92.86145833333333,8.555104166666666,0.56978125,0.452375,0.6613229166666666,NA,NA,NA,NA,NA,NA,NA,2.528503756841659,1.3581677189865218,3.888923778947576,NA,NA,NA,NA
WE02,2016,9,30,8.383447916666666,87.0596875,16.301979166666666,1019.41840625,1.0545104166666666,18.682916666666667,312.41979166666664,7.596802083333333,49.10666666666667,94.23645833333333,8.790416666666667,0.7815208333333333,0.66259375,2.0380416666666665,NA,NA,NA,NA,NA,NA,NA,3.192910787752339,0.5448597816953326,8.019710462897699,NA,NA,NA,NA
WE02,2016,10,1,4.981364583333333,122.20625,16.136666666666667,1017.0695520833333,1.0454270833333332,18.362395833333334,312.38125,7.581260416666667,59.828125,94.56666666666666,8.879791666666666,0.9293645833333334,0.7777708333333333,1.4192291666666668,NA,NA,NA,NA,NA,NA,NA,5.721080204959162,-2.39229050454975,4.0224763323359385,NA,NA,NA,NA
WE02,2016,10,2,2.83221875,238.853125,16.085104166666667,1015.949,1.0407604166666666,18.62677083333333,293.59583333333336,7.532958333333333,49.789791666666666,92.87604166666667,8.673958333333333,0.69459375,0.6329270833333334,0.65409375,NA,NA,NA,NA,NA,NA,NA,3.6197583270971148,-0.7993504730121004,-2.0358212350294576,NA,NA,NA,NA
WE02,2016,10,3,2.2511666666666668,247.22927083333335,14.703645833333333,1018.4385,1.0473541666666668,18.527291666666667,288.4566145833333,7.63471875,23.34290625,92.65625,8.668229166666666,0.48420833333333335,0.43325,1.2346354166666667,NA,NA,NA,NA,NA,NA,NA,2.7536186872305826,0.785552691321639,-1.696917046483243,NA,NA,NA,NA
WE02,2016,10,4,4.42484375,101.73322916666666,16.548854166666665,1020.8047604166667,1.1076875000000002,18.370520833333334,308.190625,7.996447916666667,23.023645833333333,91.35729166666667,8.576666666666666,0.51546875,0.2748541666666667,2.2333958333333332,NA,NA,NA,NA,NA,NA,NA,3.264058407489366,-0.7460941621859057,3.747850238703397,NA,NA,NA,NA
WE02,2016,10,5,5.324395833333333,147.45729166666666,18.633645833333333,1019.2153645833333,1.0851145833333333,18.58625,309.7114583333333,7.9603020833333336,40.818333333333335,92.55729166666667,8.651145833333333,0.5068541666666667,0.28203125,1.9470520833333333,NA,NA,NA,NA,NA,NA,NA,5.214916541367765,-3.9241002520291963,2.6090055866107797,NA,NA,NA,NA
WE02,2016,10,6,3.651875,152.25458333333333,19.082395833333333,1020.6375833333333,1.1063020833333335,18.886666666666667,312.52916666666664,7.99140625,28.95916666666667,93.496875,8.68625,0.48871875,0.22339583333333332,2.406375,NA,NA,NA,NA,NA,NA,NA,3.8221910676101984,-2.344116625353952,1.0384317548680662,NA,NA,NA,NA
WE02,2016,10,7,3.4015625,143.60013541666666,18.86125,1018.66028125,1.0843125,19.268229166666668,307.17083333333335,8.008145833333334,23.155520833333334,94.83020833333333,8.741875,0.5488333333333334,0.21461458333333333,2.0075,NA,NA,NA,NA,NA,NA,NA,4.627738148196269,-2.0263282486187935,1.738440486864729,NA,NA,NA,NA
WE02,2016,10,8,6.799260416666667,305.334375,14.009166666666667,1020.4311458333333,1.094875,18.976666666666667,308.021875,8.016197916666666,15.479895833333334,95.16666666666667,8.8253125,0.5781354166666667,0.1845625,2.0681041666666666,NA,NA,NA,NA,NA,NA,NA,2.524891470705422,3.7926583093792257,-5.488938280112416,NA,NA,NA,NA
WE02,2016,10,9,4.677229166666667,210.47089583333334,11.236739583333334,1026.5232291666666,1.1634791666666666,18.2040625,303.5208333333333,8.046895833333334,15.913854166666667,96.76979166666666,9.115,0.8174166666666667,0.2694375,1.9610208333333334,NA,NA,NA,NA,NA,NA,NA,2.4788755013663306,3.731496178857871,-0.47867940741332854,NA,NA,NA,NA
WE02,2016,10,10,4.091208333333333,72.48385416666666,12.488125,1029.3075625,1.1918020833333334,17.771979166666668,302.43333333333334,8.01,19.593125,95.615625,9.0865625,0.71821875,0.2773125,2.179333333333333,NA,NA,NA,NA,NA,NA,NA,1.9419605907958366,1.3814467375433257,3.517994891286484,NA,NA,NA,NA
WE02,2016,10,11,4.7755833333333335,152.83229166666666,13.976145833333334,1025.9595520833334,1.1582916666666667,17.385625,309.0677083333333,8.002708333333333,16.805833333333332,95.43229166666667,9.142083333333334,0.8348645833333334,0.2834583333333333,2.5031666666666665,NA,NA,NA,NA,NA,NA,NA,5.186554941022857,-3.7117520560149857,1.6814019361720387,NA,NA,NA,NA
WE02,2016,10,12,5.504166666666666,187.90729166666668,15.975208333333333,1018.4821145833333,1.08090625,17.163333333333334,305.7760416666667,8.048125,16.878333333333334,95.93333333333334,9.233229166666666,0.87534375,0.27334375,2.4230625,NA,NA,NA,NA,NA,NA,NA,4.574380705885846,-5.0849172107865455,-0.9044318694062918,NA,NA,NA,NA
WE02,2016,10,13,5.8418125,254.46460416666667,13.030104166666666,1020.4623229166667,1.0960208333333332,17.075104166666666,297.80104166666666,8.074895833333333,14.31384375,97.84895833333333,9.435416666666667,0.8904270833333333,0.2933854166666667,1.8586145833333334,NA,NA,NA,NA,NA,NA,NA,2.4309887572352578,1.911721545253207,-3.5729099011150773,NA,NA,NA,NA
WE02,2016,10,14,3.6685,162.971875,11.528958333333334,1026.50525,1.1616145833333333,16.722291666666667,300.59791666666666,8.057708333333334,12.021458333333333,97.32916666666667,9.4534375,0.8613020833333334,0.278375,2.0560729166666665,NA,NA,NA,NA,NA,NA,NA,4.944135980126061,-2.1717677380238456,1.064589175236396,NA,NA,NA,NA
WE02,2016,10,15,5.226020833333333,184.26770833333333,13.867916666666666,1020.9954895833333,1.0972187500000001,16.313645833333332,309.6010416666667,8.076145833333333,14.424739583333333,97.209375,9.523645833333333,0.7313541666666666,0.26,2.29740625,NA,NA,NA,NA,NA,NA,NA,4.637903418453224,-4.613467997543404,-0.22741519167972735,NA,NA,NA,NA
WE02,2016,10,16,5.146625,213.89791666666667,17.0675,1015.51246875,1.0434166666666667,16.397708333333334,312.59583333333336,8.110625,9.5560625,97.93020833333334,9.5765625,0.6297604166666667,0.22253125,2.3662083333333332,NA,NA,NA,NA,NA,NA,NA,4.120758724984695,-4.039460088173876,-2.6278928241190003,NA,NA,NA,NA
WE02,2016,10,17,4.611072916666667,199.59166666666667,18.4340625,1010.4048333333333,0.9926354166666667,16.612916666666667,316.61145833333336,8.1221875,9.962989583333334,97.34375,9.476041666666667,0.5874791666666667,0.21117708333333332,2.4182083333333333,NA,NA,NA,NA,NA,NA,NA,4.370449891098134,-4.037808331265156,-1.868330862851023,NA,NA,NA,NA
WE02,2016,10,18,7.585989583333333,214.93645833333332,19.563125,1004.8643958333333,0.9337604166666666,17.261145833333334,314.9625,8.128958333333333,11.491802083333333,98.675,9.477916666666667,0.5697395833333333,0.19416666666666665,2.295260416666667,NA,NA,NA,NA,NA,NA,NA,4.1026327534822125,-6.002169634455483,-4.092736472860422,NA,NA,NA,NA
WE02,2016,10,19,2.8051875,229.28739583333333,16.760833333333334,1016.45,1.0657708333333333,17.565416666666668,312.02916666666664,8.1154166666666665,7.887083333333333,97,9.258541666666666,0.4560625,0.1546875,2.3633854166666666,NA,NA,NA,NA,NA,NA,NA,2.804964092162691,1.1344298864252067,-0.5201171732291087,NA,NA,NA,NA
WE02,2016,10,20,6.381135416666667,39.00416666666667,13.717395833333333,1017.0347083333334,1.0643020833333334,17.362708333333334,304.50416666666666,8.083541666666667,21.077708333333334,96.05,9.206770833333334,0.52846875,0.19147916666666667,1.7581666666666667,NA,NA,NA,NA,NA,NA,NA,1.0209448903645164,5.098162029119949,3.3523311029481007,NA,NA,NA,NA
WE02,2016,10,21,9.25353125,252.48098958333333,9.677666666666667,1015.3983854166667,1.0271354166666666,16.474166666666665,292.7260416666667,8.069375,39.8971875,95.5875,9.3341666666666665,0.5058645833333333,0.24008333333333334,0.9955416666666667,NA,NA,NA,NA,NA,NA,NA,1.6802111994075515,8.988456557842815,-0.9201706614635632,NA,NA,NA,NA
WE02,2016,10,22,6.891770833333333,312.8603958333333,7.838333333333333,1016.0983125,1.0425104166666666,15.500416666666666,285.290625,8.096666666666666,25.658645833333335,95.51666666666667,9.521458333333333,0.39530208333333333,0.1823125,0.76384375,NA,NA,NA,NA,NA,NA,NA,2.1971880867407054,5.161955988578213,-3.903811588984435,NA,NA,NA,NA
WE02,2016,10,23,5.4000104166666665,249.10520833333334,11.941979166666666,1014.1108958333333,1.0286458333333333,14.803854166666667,271.24895833333335,8.105,10.095791666666667,96.34895833333333,9.749166666666667,0.25573958333333335,0.10996875,0.18578125,NA,NA,NA,NA,NA,NA,NA,3.5062755646914,-1.4356206176494257,-4.935579608157509,NA,NA,NA,NA
WE02,2016,10,24,6.007260416666667,306.93283333333335,11.335625,1020.0575416666667,1.0864479166666667,14.672604166666666,272.471875,8.139895833333334,10.67215625,96.478125,9.790312499999999,0.25776041666666666,0.11036458333333334,0.10579166666666667,NA,NA,NA,NA,NA,NA,NA,2.2351937220336646,4.401588801025974,-3.110684597207277,NA,NA,NA,NA
WE02,2016,10,25,3.7883958333333334,267.81620833333335,8.598989583333333,1029.2139895833334,1.18846875,14.301770833333332,264.3375,8.185104166666667,11.016770833333334,97.35208333333334,9.959270833333333,0.43704166666666666,0.15575,-0.0420625,NA,NA,NA,NA,NA,NA,NA,2.9179076205515915,2.860171068364537,-0.6648859178593649,NA,NA,NA,NA
WE02,2016,10,26,6.867114583333334,103.71395833333334,7.851958333333333,1028.2938229166666,1.1735208333333333,13.716041666666667,254.70833333333334,8.157708333333334,25.623645833333335,97.00104166666667,10.0521875,0.4213854166666667,0.1895625,-0.09627083333333333,NA,NA,NA,NA,NA,NA,NA,4.407585407036922,-1.7546758112915646,6.169044130181376,NA,NA,NA,NA
WE02,2016,10,27,7.711135416666667,209.91041666666666,7.079625,1017.89671875,1.0676979166666667,12.779791666666666,273.259375,8.145208333333333,81.49145833333333,97.10520833333334,10.2746875,0.58271875,0.38416666666666666,0.038822916666666665,NA,NA,NA,NA,NA,NA,NA,4.190353728907969,0.187250452315426,-0.005829119640963264,NA,NA,NA,NA
WE02,2016,10,28,6.2575,292.1,7.2715,1023.0935,1.1309999999999998,12.614999999999998,264.3,8.155000000000001,69.30000000000001,96.75,10.274999999999999,0.5415000000000001,0.347,-0.2575,NA,NA,NA,NA,NA,NA,NA,2.755874888899046,2.3472197747331567,-5.798282429550246,NA,NA,NA,NA
WE02,2017,4,29,6.359658536585366,49.071768292682926,8.341817073170732,997.6823414634147,1.139768292682927,14.472682926829268,333.5890243902439,7.999219512195122,31.355853658536585,94.72560975609755,9.653780487804879,0.6470609756097561,0.34903658536585364,11.124756097560976,NA,NA,NA,NA,NA,NA,NA,1.3273260888171485,4.708671653351325,3.8429815393726354,NA,NA,NA,NA
WE02,2017,4,30,8.951072916666666,62.39760416666667,8.015604166666666,994.2423552083334,1.1032395833333333,13.653333333333332,393.59791666666666,8.0365625,111.45989583333333,94.034375,9.754375,1.0321458333333333,0.7468958333333333,9.8700625,NA,NA,NA,NA,NA,NA,NA,0.4817526887304307,3.9906267288097386,7.7249647109032,NA,NA,NA,NA
WE02,2017,5,1,6.876989583333334,159.8878125,12.664166666666667,981.1968625,0.9724479166666666,13.42375,403.521875,8.088229166666666,118.09177083333333,94.14270833333333,9.815833333333334,0.8781875,0.7596770833333333,10.380770833333333,NA,NA,NA,NA,NA,NA,NA,3.8198657799921767,-3.143218848569271,0.10904364967222048,NA,NA,NA,NA
WE02,2017,5,2,11.910833333333333,235.99166666666667,7.761958333333333,981.5422541666667,0.9561770833333333,13.222916666666666,346.5083333333333,8.1109375,78.9234375,95.47395833333333,10.0009375,1.0669583333333332,0.6544375,8.32028125,NA,NA,NA,NA,NA,NA,NA,3.7351500433721982,-6.035208976592705,-9.467735893658409,NA,NA,NA,NA
WE02,2017,5,3,6.4214166666666666,237.19583333333333,7.484583333333333,996.663259375,1.1316875,12.850208333333333,367.15729166666665,8.174687500000001,45.9609375,96.24895833333333,10.165416666666667,0.6689166666666667,0.5044583333333333,10.999395833333333,NA,NA,NA,NA,NA,NA,NA,3.7141333702960995,0.9230835297733212,-2.96740279731371,NA,NA,NA,NA
WE02,2017,5,4,9.638885416666668,71.01114583333333,7.572791666666666,995.1518260416667,1.1045625,12.511041666666667,390.1614583333333,8.184375,52.94291666666667,95.74270833333334,10.188437500000001,0.7625416666666667,0.5506875,12.846770833333334,NA,NA,NA,NA,NA,NA,NA,2.098563894033636,3.499276505731351,7.924841261086254,NA,NA,NA,NA
WE02,2017,5,5,12.064375,110.45288541666666,5.397833333333334,983.676796875,0.9976770833333333,11.809375,369.9010416666667,8.169270833333334,157.50625,95.21145833333333,10.295104166666667,1.1187395833333333,1.02928125,5.998875,NA,NA,NA,NA,NA,NA,NA,1.410175675590293,11.690141524979742,1.786146622443657,NA,NA,NA,NA
WE02,2017,5,6,8.200302083333334,324.278125,7.91696875,981.57051875,0.9926458333333333,11.241145833333333,342.8489583333333,8.185833333333333,75.21416666666667,95.17604166666666,10.427395833333334,0.7163645833333333,0.707875,6.435114583333333,NA,NA,NA,NA,NA,NA,NA,2.194260660530746,6.554618836207867,-4.5043834896696815,NA,NA,NA,NA
WE02,2017,5,7,7.222427083333334,286.1873958333333,7.732177083333333,988.218290625,1.0661145833333334,11.310104166666667,314.19375,8.170937499999999,19.967510416666666,95.88333333333334,10.488854166666666,0.24229166666666666,0.4350833333333333,4.80865625,NA,NA,NA,NA,NA,NA,NA,2.7281696050749407,3.8681489755463905,-4.755894359439493,NA,NA,NA,NA
WE02,2017,5,8,8.691614583333333,314.4625,7.0821875,995.0954375,1.1390729166666667,11.310520833333333,296.5416666666667,8.175833333333333,15.20340625,97.28125,10.64125,0.200875,0.41620833333333335,3.7732083333333333,NA,NA,NA,NA,NA,NA,NA,2.3655756349218144,6.115904481517799,-5.735662343265379,NA,NA,NA,NA
WE02,2017,5,9,5.89084375,142.01703125,8.283260416666666,993.8782885416666,1.1281979166666667,11.420416666666666,266.65208333333334,8.1628125,4.3118645833333336,98.65625,10.766354166666666,0.06995833333333333,0.35021875,1.2036145833333334,NA,NA,NA,NA,NA,NA,NA,1.3174263338674885,3.606770539047295,2.192682976743889,NA,NA,NA,NA
WE02,2017,5,10,5.9428020833333335,88.585625,9.682708333333334,994.626803125,1.120125,12.041666666666666,309.3875,7.908739583333333,80.37045833333333,92.08645833333334,9.909895833333334,0.9666979166666667,0.7315729166666667,14.260614583333334,NA,NA,NA,NA,NA,NA,NA,2.249980296900665,0.28788313875661803,5.6405441120958955,NA,NA,NA,NA
WE02,2017,5,11,7.89325,63.14010416666667,9.36265625,992.0193083333334,1.07934375,12.371354166666666,308.9979166666667,7.865697916666667,128.29,91.60625,9.780729166666667,1.2705520833333332,0.923875,15.643645833333334,NA,NA,NA,NA,NA,NA,NA,1.5814410171807578,3.547035745838259,6.325885084121477,NA,NA,NA,NA
WE02,2017,5,12,5.191875,61.35927083333333,10.078854166666666,992.7452604166666,1.09575,12.823125,313.6458333333333,7.907427083333333,79.31510416666667,93.33020833333333,9.863541666666666,1.1064791666666667,0.708375,19.290520833333332,NA,NA,NA,NA,NA,NA,NA,2.5942701265235004,2.5243500042859655,3.3979174558006218,NA,NA,NA,NA
